Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Order Status,Shipment Status,Ship Date,Shipping Option,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number
Amazon.ca,701-6567644-8981059,2022-06-30T02:56:34Z,Not Applicable,CAD,28.99,3.77,0,0,32.76,28.99,3.77,B083TVTZWV,New,1,Closed,Shipped,2022-07-01T07:17:06Z,second-ca,AMZN_CA(TBC460101704009),"LED String Lights Indoor Fairy Lights Multi Color Changing, Waterproof Firefly Lights with Remote Control for Indoor, Bedroom, Wedding, Outdoor Christmas Decor (40 ft 120 LEDs USB & Battery Powered)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-6567644-8981059,2022-06-30T02:56:34Z,Not Applicable,CAD,16.99,2.21,0,0,19.2,305,39.65,B08LPSR6DX,New,1,Closed,Shipped,2022-07-02T04:50:55Z,second-ca,AMZN_CA(TBC460255713009),"8 Pack Laundry Bag for Delicates, Durable Mesh Laundry Bags with Premium Zipper, Clothing Washing Bags for Delicates for Blouse Jacket Stocking Underwear Travel",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-3512609-8564260,2022-06-24T04:32:05Z,Not Applicable,CAD,109.99,13,0,'-10',112.99,109.99,13,B07ZCV2WFD,New,1,Closed,Shipped,2022-06-24T14:42:16Z,next-ca,AMZN_CA(TBC456176823009),"HOOBRO Shoe Rack, 5-Tier Shoe Storage Unit Flat & Slant Adjustable Shoe Organizer Shelf for 16 Pairs, Durable and Stable, for Entryway, Hallway, Closet, Dorm Room, Industrial, Rustic Brown BF01XJ01",Ship in Amazon packaging selected,Not Available,Not Available,Not Available
Amazon.ca,702-8489492-5283464,2022-06-23T01:33:21Z,Not Applicable,CAD,16.99,2.21,0,0,76.8,67.96,8.84,B09F96RG3W,New,4,Closed,Shipped,2022-06-24T08:57:11Z,Std CA D2D Dom,China Post(AQ261824562CN),50Pcs 94_Face_Mask Adults 4-Ply Layer Filter Filtеr Non Woven Fabric Face Mask,Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-3035990-5057867,2022-06-23T01:19:04Z,Not Applicable,CAD,152.99,19.89,0,0,172.88,152.99,19.89,B0936VHSL3,New,1,Closed,Shipped,2022-06-24T20:42:36Z,second-ca,AMZN_CA(TBC000374075100),"Rolanstar Computer Desk with 2 Drawers and Power Outlet, 47"" Home Office Writing Desk with Monitor Stand, Workstation Table with Stable Metal Frame, Rustic Brown",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-7065071-7027448,2022-06-20T04:01:17Z,Not Applicable,CAD,21.94,2.85,0,0,24.79,21.94,2.85,B01D3W6FGO,New,1,Closed,Shipped,2022-06-21T05:29:26Z,next-ca,AMZN_CA(TBC453478673009),"15' Feet, White RG6 Coaxial Cable (Coax Cable) - Made in The USA Connectors, F81 / RF, Digital Coax - AV, Cable TV, Antenna, and Satellite, CL2 Rated, 15 Foot",Not Available,Not Available,Not Available,Authenticity_2D=AZ:73XFMXASQ5ARHOO3J9RNXWCZBE
Amazon.ca,701-1123489-5997044,2022-06-20T00:26:55Z,Not Applicable,CAD,9.99,1.3,0,0,11.29,9.99,1.3,B0752CVZS7,New,1,Closed,Shipped,2022-06-20T21:43:20Z,second-ca,AMZN_CA(TBC453448317009),"Soft Silicone Body Brush Body Wash Bath Shower Glove Exfoliating Skin SPA Massage Scrubber Cleanser, for sensitive and all kind skins, BPA-free (Pink)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4183346-3687458,2022-06-20T00:26:55Z,Not Applicable,CAD,12.49,1.62,0,0,14.11,54.46,7.08,B00EZ0QIHA,New,1,Closed,Shipped,2022-06-20T05:49:52Z,next-ca,AMZN_CA(TBC453225266009),"Command Decorating Clip Value Pack, Mini, Clear, 40 Clips 48 Mini Strips",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-1123489-5997044,2022-06-20T00:26:55Z,Not Applicable,CAD,7.49,0.97,0,0,8.46,16.44,2.13,B0051NEIW2,New,1,Closed,Shipped,2022-06-20T04:45:23Z,second-ca,AMZN_CA(TBC453220492009),TRIXES 5 X Carabiner Clip Hook for Camping Keyring Sports Mini Spring Hook,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4183346-3687458,2022-06-20T00:26:55Z,Not Applicable,CAD,23.99,3.12,0,0,27.11,54.46,7.08,B08FRB2NTM,New,1,Closed,Shipped,2022-06-20T05:49:52Z,next-ca,AMZN_CA(TBC453225266009),"Suwimut 50 Pack Square Mirror Tiles, 4 Inches Glass Mirror Panels for Wall, Home Decor and DIY Crafts",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4183346-3687458,2022-06-20T00:26:55Z,Not Applicable,CAD,6.99,0.91,0,0,7.9,54.46,7.08,B00LM97VNW,New,1,Closed,Shipped,2022-06-20T05:49:52Z,next-ca,AMZN_CA(TBC453225266009),"Swiffer WetJet All Purpose Floor and Hardwood Cleaner Solution, Liquid Refill Bottle, Febreze Sweet Citrus Zest, 1;25 L",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-1123489-5997044,2022-06-20T00:26:55Z,Not Applicable,CAD,10.99,1.43,0,0,12.42,10.99,1.43,B07VRK3HS8,New,1,Closed,Shipped,2022-06-20T10:44:24Z,second-ca,INTELCOM(INTLCMC757546596),"AIEX Push Pins Transparent Plastic Head Rose Gold Thumbtacks Round Needle for Bulletin Board,Map Mark (100 Count)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-1123489-5997044,2022-06-20T00:26:55Z,Not Applicable,CAD,8.95,1.16,0,0,10.11,16.44,2.13,B07Y46X7F9,New,1,Closed,Shipped,2022-06-20T04:45:23Z,second-ca,AMZN_CA(TBC453220492009),"2021 New Version Tongue Scraper Cleaner for Adults & Kids, Medical Grade Metal Tongue Brushes Set for Fresh Breath Dental Eliminate Bad Breath in Seconds (2 pcs)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4183346-3687458,2022-06-20T00:26:55Z,Not Applicable,CAD,10.99,1.43,0,0,12.42,54.46,7.08,B08151PBWQ,New,1,Closed,Shipped,2022-06-20T05:49:52Z,next-ca,AMZN_CA(TBC453225266009),"Fuyamp 30 Pieces Key Ring Key Fobs, Round Split Rings Key Chain Metal Key Rings for Crafts Key Rings Hoop for Home Car Keys Organization 3 Sizes（3/4 Inch, 1 Inch and 1.25 Inch）- Silver",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-3505801-6076240,2022-06-11T23:45:28Z,Not Applicable,CAD,14.44,1.88,0,0,32.64,57.76,7.52,B07RHSQWZM,New,2,Closed,Shipped,2022-06-12T04:56:36Z,next-ca,AMZN_CA(TBC448030690009),"Bedsure White Body Pillow Cover- 20 x 54 inches Super Soft Silky Satin Body Pillow Cases, Envelope Closure Body Pillow Pillowcases for Adults Pregnant Women",Ship in Amazon packaging selected,Not Available,Not Available,Not Available
Amazon.ca,702-3505801-6076240,2022-06-11T23:45:28Z,Not Applicable,CAD,14.44,1.88,0,0,32.64,57.76,7.52,B08NP2F326,New,2,Closed,Shipped,2022-06-12T04:56:36Z,next-ca,AMZN_CA(TBC448030690009),Bedsure Body Pillow Pillowcases Khaki 20 x 54 inches - Super Soft Silky Satin Body Pillow Cover - Envelope Closure Body Pillow Cases for Adults Pregnant Women,Ship in Amazon packaging selected,Not Available,Not Available,Not Available
Amazon.ca,702-3505801-6076240,2022-06-11T23:45:28Z,Not Applicable,CAD,17.42,2.26,0,0,78.72,69.68,9.04,B01J4K8I78,New,4,Closed,Shipped,2022-06-12T05:58:13Z,next-ca,AMZN_CA(TBC448039058009),"AmazonBasics Hypoallergenic Protector Cover Pillow Case - 21 x 55 Inches, Body Pillow",Ship in Amazon packaging selected,Not Available,Not Available,Not Available
Amazon.ca,702-5239954-2369821,2022-06-10T01:42:41Z,Not Applicable,CAD,149.99,18.2,0,'-10',158.19,149.99,18.2,B099PRKM8K,New,1,Closed,Shipped,2022-06-10T21:55:50Z,second-ca,PUROLATOR(VRE002988303),Sytas Office Chair Ergonomic Desk Chair，Rolling Swivel Mesh Task Computer Chair with Flip-up Arms Lumbar Support and Height Adjustable for Adults and Kids，Black...,Ship in Amazon packaging selected,Not Available,Not Available,Not Available
Amazon.ca,701-4047560-4857868,2022-06-07T22:37:14Z,Not Applicable,CAD,18.45,2.4,0,0,20.85,36.44,4.74,B09L8P294T,New,1,Closed,Shipped,2022-06-08T05:50:23Z,next-ca,AMZN_CA(TBC445467013009),"Base Labs Sea Salt Piercing Aftercare Spray | 4oz | Saline Solution For Piercings | Fast Ear Piercing Cleaner Solution For Ears, Nose & Bumps | 120ml",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4047560-4857868,2022-06-07T22:37:14Z,Not Applicable,CAD,17.99,2.34,0,0,20.33,36.44,4.74,B074PVTPBW,New,1,Closed,Shipped,2022-06-08T05:50:23Z,next-ca,AMZN_CA(TBC445467013009),"Mighty Patch Original from Hero Cosmetics - Hydrocolloid Acne Pimple Patch for Covering Zits and Blemishes, Spot Stickers for Face and Skin, Vegan-friendly and Not Tested on Animals (36 Count)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-2741583-2797068,2022-06-03T18:59:37Z,Not Applicable,CAD,34.97,4.55,0,0,39.52,34.97,4.55,B09N3SMHY5,New,1,Closed,Shipped,2022-06-03T21:48:45Z,next-ca,AMZN_CA(TBC442720819009),"LAMPTOP Over The Toilet Storage Cabinet, Bathroom Shelf Over Toilet, Over Toilet Storage Cabinet with Hanging Hook & Adhesive Base,No Drilling Space Saver (BLACK)",Ship in Amazon packaging selected,Not Available,Not Available,Not Available
Amazon.ca,702-9072218-3261017,2022-06-03T18:59:37Z,Not Applicable,CAD,18.99,2.47,0,0,42.92,37.98,4.94,B09B4R34NP,New,2,Closed,Shipped,2022-06-05T01:42:43Z,second-ca,AMZN_CA(TBC443279068009),"5 Pack Over The Door Hooks Door Hanger for Clothes Double Hanger Hooks Stainless Steel Metal Organizer for Hanging Coats, Bags, Pants, Hats, Scarves,Bathroom and Living Room",Ship in Amazon packaging selected,Not Available,Not Available,Not Available
Amazon.ca,702-9072218-3261017,2022-06-03T18:59:37Z,Not Applicable,CAD,149.99,18.2,0,'-10',158.19,149.99,18.2,B099PRKM8K,New,1,Closed,Shipped,2022-06-04T14:20:12Z,second-ca,AMZN_CA(TBC442994553009),Sytas Office Chair Ergonomic Desk Chair，Rolling Swivel Mesh Task Computer Chair with Flip-up Arms Lumbar Support and Height Adjustable for Adults and Kids，Black...,Ship in Amazon packaging selected,Not Available,Not Available,Not Available
Amazon.ca,702-1977864-8990631,2022-06-03T17:58:52Z,Not Applicable,CAD,22.35,2.91,0,0,25.26,22.35,2.91,B07XF5H9MJ,New,1,Closed,Shipped,2022-06-03T23:52:33Z,next-ca,AMZN_CA(TBC442723772009),"JoyJolt Declan Coffee Mug. Glass Coffee Mugs Set of 6. Clear Glass Coffee Cups 16 Oz with Handles for Hot Beverages - Cappuccino, Latte, Big Tea Cup. Crystal Clear Glass Cups, Espresso Coffee Gifts",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-1977864-8990631,2022-06-03T17:58:52Z,Not Applicable,CAD,9.99,1.3,0,0,11.29,9.99,1.3,B07SL2SJ5G,New,1,Closed,Shipped,2022-06-03T21:48:50Z,next-ca,AMZN_CA(TBC442720819009),"6PCS Iteryn Brush Head Protection Cover Compatible With Oral-B Electric Toothbrush for Precision Clean, Convenient for Travel and Sanitary To Keep Dust Away (Transparent)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-2711744-5126654,2022-06-02T22:03:25Z,Not Applicable,CAD,79.99,10.4,0,0,90.39,105.97,13.78,B099ZQGK6X,New,1,Closed,Shipped,2022-06-03T05:54:10Z,next-ca,AMZN_CA(TBC442208796009),"Eopecles Electric Blanket Heated Throw, 62""x84"" Reversible Flannel, with 8 Hours of Auto-Off & 3 Heating Levels and ETL Certification, Home Office Use & Machine Washable, Black...",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-2711744-5126654,2022-06-02T22:03:25Z,Not Applicable,CAD,12.99,1.69,0,0,14.68,105.97,13.78,B01JPNRTCO,New,1,Closed,Shipped,2022-06-03T05:54:10Z,next-ca,AMZN_CA(TBC442208796009),"Upgraded Version USB Thread Cable Charger,Intelligent Charger with Voltage Protection,Portable USB Charger with LED Indicator Light,Intelligent Overcharge Protection 2-Pack,green",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-2711744-5126654,2022-06-02T22:03:25Z,Not Applicable,CAD,12.99,1.69,0,0,14.68,12.99,1.69,B08XZ9JJBB,New,1,Closed,Shipped,2022-06-03T04:30:46Z,next-ca,AMZN_CA(TBC442259040009),"iPhone SE 2022 Case,iPhone SE 2020 Case,iPhone 7/8 Case,DUEDUE Liquid Silicone Soft Gel Rubber Slim Cover with Microfiber Cloth Lining Cushion Shockproof Full Protective Case for iPhone 7/8/SE2/SE3, Stone",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-2711744-5126654,2022-06-02T22:03:25Z,Not Applicable,CAD,12.99,1.69,0,0,14.68,105.97,13.78,B08FC8QSVR,New,1,Closed,Shipped,2022-06-03T05:54:10Z,next-ca,AMZN_CA(TBC442208796009),"iPhone SE 2022 Case,iPhone SE 2020/8/7 Case, DUEDUE Liquid Silicone Gel Rubber Slim Soft Cover with Microfiber Cloth Lining Cushion Shockproof Full Body Protective Phone Case for iPhone 7/8/SE2/SE3, Pine Green",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0378027-0461807,2022-05-21T06:23:51Z,Not Applicable,CAD,18.99,2.47,0,0,21.46,28.94,3.76,B0787G4D3Q,New,1,Closed,Shipped,2022-05-21T16:10:15Z,same-ca,AMZN_CA(TBC434492180009),"Colgate 360 Floss Tip Sonic Power Toothbrush, Soft, 2 Count",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0378027-0461807,2022-05-21T06:23:51Z,Not Applicable,CAD,9.95,1.29,0,0,11.24,28.94,3.76,B07W4HHGNS,New,1,Closed,Shipped,2022-05-21T16:10:15Z,same-ca,AMZN_CA(TBC434492180009),BERYUAN Women 12pcs Rings Silver Rings for Teen Girls Women Ring Set Rings Size 5 6 7 8,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0378027-0461807,2022-05-21T06:23:51Z,Not Applicable,CAD,13.66,1.78,0,0,15.44,13.66,1.78,B08ZXVPFQ2,New,1,Closed,Shipped,2022-05-21T18:29:34Z,same-ca,AMZN_CA(TBC434451867009),yfstyle 4PCS Stainless Steel Rings for Men Wedding Ring Cool Simple Band Rings for Men Black Plated Matte Finish Stackable Bands Rings Size 6-12-black set-7,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-7982694-5835469,2022-05-21T05:17:37Z,Not Applicable,CAD,35.99,4.68,0,0,40.67,107.97,14.04,B08VH72KD2,New,1,Closed,Shipped,2022-05-21T18:29:30Z,same-ca,AMZN_CA(TBC434451867009),KI LAPHEE One Piece Swimsuits for Women Tummy Control Bathing Suits Sexy Criss Cross Back Swimwear Red XL,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-7982694-5835469,2022-05-21T05:17:37Z,Not Applicable,CAD,35.99,4.68,0,0,40.67,107.97,14.04,B09285V738,New,1,Closed,Shipped,2022-05-21T18:29:30Z,same-ca,AMZN_CA(TBC434451867009),KI LAPHEE One Piece Swimsuits for Women Tummy Control Bathing Suits Sexy Criss Cross Back Swimwear Yellow L,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-7982694-5835469,2022-05-21T05:17:37Z,Not Applicable,CAD,35.99,4.68,0,0,40.67,107.97,14.04,B091T33NN7,New,1,Closed,Shipped,2022-05-21T18:29:30Z,same-ca,AMZN_CA(TBC434451867009),CUPSHE Women's One Piece Swimsuit V Neck Colorblock Bathing Suit XL Green/Black,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-1460610-6887440,2022-05-18T22:57:06Z,Not Applicable,CAD,40.45,5.26,0,0,45.71,40.45,5.26,B00070QF0C,New,1,Closed,Shipped,2022-05-19T05:58:10Z,next-ca,AMZN_CA(TBC433052488009),BIC Sensitive Shaver Men's Single Blade Disposable Razor.,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-1460610-6887440,2022-05-18T22:57:06Z,Not Applicable,CAD,9.99,1.3,0,0,11.29,9.99,1.3,B07YJMJJKK,New,1,Closed,Shipped,2022-05-19T04:43:15Z,next-ca,AMZN_CA(TBC432973231009),"Years Calm 30PCS Disposable Shower Caps, Clear Shower Caps for Travel, large Plastic Hair Caps for Women, Home Use, Hotel (30PCS large Size 20.5""",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-3701245-9937802,2022-05-17T02:34:47Z,Not Applicable,CAD,11.94,1.55,0,0,13.49,11.94,1.55,B0057405KE,New,1,Closed,Shipped,2022-05-18T04:23:42Z,second-ca,AMZN_CA(TBC432352152009),"Command Utility Hooks Value Pack, Adhesive Hooks, Medium, 6 Wall Hooks 12 Medium Strips",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-2352946-3967456,2022-05-17T02:34:47Z,Not Applicable,CAD,33.99,4.42,0,0,38.41,48.98,6.37,B08RLHB8YM,New,1,Closed,Shipped,2022-05-17T07:32:32Z,next-ca,AMZN_CA(TBC431707213009),"BRITA Stainless Steel Water Bottle with Filter, 591 mL Premium Double Insulated Water Bottle, Carbon",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-3701245-9937802,2022-05-17T02:34:47Z,Not Applicable,CAD,25.3,3.29,0,0,28.59,25.3,3.29,B01N5GPXG2,New,1,Closed,Shipped,2022-05-18T03:00:52Z,second-ca,AMZN_CA(TBC432185139009),"Cosrx low ph good morning gel cleanser, 150ml, 2 pack",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-3701245-9937802,2022-05-17T02:34:47Z,Not Applicable,CAD,20.99,2.73,0,0,23.72,20.99,2.73,B07MX9N63S,New,1,Closed,Shipped,2022-05-17T08:05:25Z,second-ca,AMZN_CA(TBC431744223009),"5 Pieces Beauty Skin Bath Wash Towel Long Exfoliating Nylon Bath Cloth Towel, Magic Shower Washcloth for Body, 35 inches (5 Colors)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-2352946-3967456,2022-05-17T02:34:47Z,Not Applicable,CAD,14.99,1.95,0,0,16.94,48.98,6.37,B09B9HZBQC,New,1,Closed,Shipped,2022-05-17T07:32:32Z,next-ca,AMZN_CA(TBC431707213009),"Over The Door Hooks 10 Pack, Z-Shaped Door Hanger Hook Fits The 1 3/8"" and 1 3/4"" Door Widths, Reversible Sturdy Metal Over Door Hooks for Hanging Clothes, Coats, Towels and Shoe Organizers (White)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-7211826-4273008,2022-05-14T01:44:28Z,Not Applicable,CAD,35.99,4.42,0,'-2',38.41,35.99,4.42,B08T1M58R2,New,1,Closed,Shipped,2022-05-15T00:40:46Z,second-ca,AMZN_CA(TBC430114780009),"MOSISO Laptop Shoulder Bag Compatible with MacBook Pro 16 inch 2021 M1 Pro/Max A2485/2019-2020 A2141/Pro 15 A1398,15-15.6 inch Notebook,Polyester Syringa Carrying Briefcase Sleeve with Trolley Belt",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-6024688-0165010,2022-05-14T01:30:11Z,Not Applicable,CAD,33.99,0,0,0,0,Not Available,Not Available,B08T1LR5ZL,New,0,Cancelled,Not Available,Not Available,second-ca,Not Available,"MOSISO Laptop Shoulder Bag Compatible with MacBook Pro 14 inch 2021 M1 Pro/Max A2442,Compatible with MacBook Air/Pro,13-13.3 inch Notebook,Polyester Syringa Carrying Briefcase Sleeve with Trolley Belt",Ship in Amazon packaging selected,Not Available,Not Available,Not Available
Amazon.ca,701-6968133-7865864,2022-05-09T15:38:31Z,Not Applicable,CAD,17.97,2.34,0,0,20.31,88.41,11.5,B07T5L759J,New,1,Closed,Shipped,2022-05-10T05:53:41Z,next-ca,AMZN_CA(TBC427229013009),"Fanny Pack Women Men Kids with 3-Zipper Pockets,Gifts for Enjoy Festival Party Sports Workout Traveling Running Casual Hands-Free,Adjustable Waist Pack Bags",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-6968133-7865864,2022-05-09T15:38:31Z,Not Applicable,CAD,30.56,3.97,0,0,34.53,88.41,11.5,B086KXKXKW,New,1,Closed,Shipped,2022-05-10T05:53:41Z,next-ca,AMZN_CA(TBC427229013009),Hanes Men's 6-Pack Tagless Cotton Tank Undershirt,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-5735433-8845047,2022-05-09T15:38:31Z,Not Applicable,CAD,16.99,2.21,0,0,19.2,16.99,2.21,B08777Q1XP,New,1,Closed,Shipped,2022-05-12T20:19:45Z,second-ca,AMZN_CA(TBC428859924009),LILIE&WHITE Chunky Silver Hoop Earrings for Women Cute Fashion Hypoallergenic earrings Minimalist Jewelry Gift,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-6968133-7865864,2022-05-09T15:38:31Z,Not Applicable,CAD,16.99,2.21,0,0,19.2,88.41,11.5,B0832X8CQG,New,1,Closed,Shipped,2022-05-10T05:53:41Z,next-ca,AMZN_CA(TBC427229013009),"Black Small Fanny Pack for Men Women Plus Size Waist Waterproof for Cell Phone,Gym Outdoor Fashion Belt Waist Bag Pack Pouch for Men with Headphone Jack and 3-Zipper Pockets",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-6968133-7865864,2022-05-09T15:38:31Z,Not Applicable,CAD,22.89,2.98,0,0,25.87,88.41,11.5,B01F8LOMDG,New,1,Closed,Shipped,2022-05-10T05:53:41Z,next-ca,AMZN_CA(TBC427229013009),"Hanes mens ComfortSoft 6 Pack Tagless A-Shirts undershirts, White, Small US",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0668167-6434665,2022-05-01T10:33:30Z,Not Applicable,CAD,9.16,1.19,0,0,10.35,13.15,1.19,B07G1Z392Q,New,1,Closed,Shipped,2022-05-02T01:46:33Z,next-ca,AMZN_CA(TBC421891925009),"Rael Miracle Invisible Spot Cover - Hydrocolloid, Absorbing Cover, Skin Care, Facial Stickers, 2 Sizes (24 Count)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0668167-6434665,2022-05-01T10:33:30Z,Not Applicable,CAD,3.99,0,0,0,3.99,13.15,1.19,B00LM955XK,New,1,Closed,Shipped,2022-05-02T01:46:33Z,next-ca,AMZN_CA(TBC421891925009),"Fleischmann's Canada Corn Starch, 454 g (Pack of 1)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0373074-8595419,2022-05-01T10:33:30Z,Not Applicable,CAD,10.99,0,0,0,10.99,10.99,0,B000KU92UE,New,1,Closed,Shipped,2022-05-02T12:02:39Z,Std CA D2D Dom,Royal Mail(),Compeed Cold Sore Invisible Patch - 15 Pack,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-1894260-6291450,2022-04-30T18:16:58Z,Not Applicable,CAD,28.89,3.76,0,0,65.3,57.78,7.52,B088LQ8BF4,New,2,Closed,Shipped,2022-05-01T01:00:15Z,next-ca,AMZN_CA(TBC421314189009),26inch 6 Packs/Lot 90g/Pack Pre-stretched Braiding Hair Extension Professional Crochet Braiding Hair Hot Water Setting Perm Yaki Synthetic Hair(#30),Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-1602546-3894637,2022-04-28T14:44:38Z,Not Applicable,CAD,28.99,3.77,0,0,32.76,28.99,3.77,B0817LQC1R,New,1,Closed,Shipped,2022-05-01T00:20:02Z,second-ca,AMZN_CA(TBC421252967009),YUEDGE Men's Cushion Crew Socks Reinforced Sole Work Socks Athletic Hiking Sports Socks For Men Size 6-13(6 Pairs Pack),Ship in Amazon packaging selected,Not Available,Not Available,Not Available
Amazon.ca,701-1602546-3894637,2022-04-28T14:44:38Z,Not Applicable,CAD,22.23,2.89,0,0,25.12,22.23,2.89,B08L5LGNSK,New,1,Closed,Shipped,2022-04-30T20:24:45Z,second-ca,AMZN_CA(TBC421044774009),PUMA Men's 6 Pack Crew Socks,Ship in Amazon packaging selected,Not Available,Not Available,Not Available
Amazon.ca,702-7757838-2270604,2022-04-22T00:46:06Z,Not Applicable,CAD,28.5,3.71,0,0,32.21,28.5,3.71,B09J1L3RT6,New,1,Closed,Shipped,2022-04-22T06:55:05Z,next-ca,AMZN_CA(TBC415869521009),"WRAPPYBAG® - Protective Plastic Mattress Case - 4 Sizes - Waterproof, Anti-Tear Storage Bag - for House Moves, Storage and Transport (Full / Full XL)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-4149062-1377838,2022-04-21T01:31:03Z,Not Applicable,CAD,62.99,8.19,0,0,71.18,98.97,12.87,B09KS7LR8H,New,1,Closed,Shipped,2022-04-21T06:02:54Z,next-ca,AMZN_CA(TBC415237961009),"Olay Regenerist Vitamin C + Peptide 24 Face Moisturizer, 50ml + Micro-Sculpting Cream Travel/Trial Size Gift Set",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-4149062-1377838,2022-04-21T01:31:03Z,Not Applicable,CAD,10.99,1.43,0,0,12.42,98.97,12.87,B01AADH54U,New,1,Closed,Shipped,2022-04-21T06:02:54Z,next-ca,AMZN_CA(TBC415237961009),"Olay Regenerist Micro-Sculpting Pore Scrub Facial Cleanser, 150 mL",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-4149062-1377838,2022-04-21T01:31:03Z,Not Applicable,CAD,24.99,3.25,0,0,28.24,98.97,12.87,B07YF3JCJQ,New,1,Closed,Shipped,2022-04-21T06:02:54Z,next-ca,AMZN_CA(TBC415237961009),"Dynamic Gear Refrigerated Lunch Box Tote Bag, Large, Adults/Men/Women, Insulated, Mesh Pockets, for Travel, Work, Picnic, Camping! (Black)",Not Available,Not Available,Not Available,Authenticity_2D=AZ:RIWTB5CMBJBTHJMWM4TI9AO7ZU
Amazon.ca,701-3852411-0621830,2022-04-20T05:19:40Z,Not Applicable,CAD,21.95,2.85,0,0,24.8,21.95,2.85,B08RBNZHPK,New,1,Closed,Shipped,2022-04-21T05:59:47Z,next-ca,AMZN_CA(TBC414988832009),"Sandalwood Essential Oil (1 oz), Premium Therapeutic Grade, 100% Pure and Natural, Perfect for Aromatherapy, and Much More by Mary Tylor Naturals",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-3852411-0621830,2022-04-20T05:19:40Z,Not Applicable,CAD,13.56,1.76,0,0,30.64,27.12,3.52,B00J8NEYPC,New,2,Closed,Shipped,2022-04-20T21:58:47Z,next-ca,AMZN_CA(TBC414880861009),"Now Tea Tree Oil Liquid, 30ml",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-7247854-4793840,2022-04-18T20:28:04Z,Not Applicable,CAD,11.94,1.55,0,0,13.49,11.94,1.55,B00NJ0W1SW,New,1,Closed,Shipped,2022-04-19T04:21:30Z,next-ca,AMZN_CA(TBC413826675009),"Pentel Super Hi-Polymer Lead Refills for Mechanical Pencils, 12 Leads Per Tube, HB Grade, 0.7mm, Box of 12",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-7247854-4793840,2022-04-18T20:28:04Z,Not Applicable,CAD,12.49,1.62,0,0,14.11,12.49,1.62,B07T6T75C8,New,1,Closed,Shipped,2022-04-19T04:21:07Z,next-ca,AMZN_CA(TBC413885069009),ONESING 36 Pcs Nose Rings for Women 20G Nose Stud Stainless Steel Nose Piercings Face Nose Rings Fashion Nose Screw Jewelry Christmas Gift,Not Available,Not Available,Not Available,Not Available
